 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  30.09000 ,     0.119391396072213E-01 ,    -0.435342840867886E-02 ,    -0.634489316786559E-02 ,    -0.206089405776125E-01 ,    -0.503355276228057E-02 ,    -0.380027808140345E-02 ,     0.572859285588142E-02 ,     0.300533255871453E-02 ,    -0.298941993905622E-01 ,    -0.860768214993451E-02 , 
  30.10000 ,     0.120774002334726E-01 ,    -0.863002168819738E-02 ,    -0.856701316653323E-02 ,    -0.221844965092709E-01 ,    -0.771252135522779E-02 ,     0.170493621481877E-02 ,     0.493018319720029E-02 ,    -0.350471953635326E-03 ,    -0.338569043305965E-01 ,    -0.795714348862844E-02 , 
  30.11000 ,     0.121474893248656E-01 ,    -0.885162331951758E-02 ,    -0.103094388956088E-01 ,    -0.227037492014622E-01 ,    -0.925072862515741E-02 ,     0.797086319933825E-02 ,     0.518376516452266E-02 ,    -0.403915406691385E-02 ,    -0.366616266891386E-01 ,    -0.759623848623671E-02 , 
  30.12000 ,     0.125841865359138E-01 ,    -0.493272028621936E-02 ,    -0.113253804292290E-01 ,    -0.220109712156356E-01 ,    -0.983012525400169E-02 ,     0.137595212022971E-01 ,     0.640003381544783E-02 ,    -0.755707978375272E-02 ,    -0.378631770098551E-01 ,    -0.757705236344825E-02 , 
  30.13000 ,     0.137549506351846E-01 ,     0.209870051938472E-02 ,    -0.115271945108011E-01 ,    -0.201608676485528E-01 ,    -0.971040830568677E-02 ,     0.179088877483463E-01 ,     0.817950613682561E-02 ,    -0.104025252456503E-01 ,    -0.374171183029683E-01 ,    -0.783490706647903E-02 , 
  30.14000 ,     0.158857301407312E-01 ,     0.103453304301309E-01 ,    -0.109613566710027E-01 ,    -0.173957735568948E-01 ,    -0.913989104542392E-02 ,     0.195568260052989E-01 ,     0.991544984217933E-02 ,    -0.121210480580158E-01 ,    -0.356677312242479E-01 ,    -0.819608900934288E-02 , 
  30.15000 ,     0.190177657458543E-01 ,     0.175179487795707E-01 ,    -0.975074379327484E-02 ,    -0.140862482408294E-01 ,    -0.828389223399359E-02 ,     0.183012806495201E-01 ,     0.109557003349145E-01 ,    -0.123490592381845E-01 ,    -0.332426085788463E-01 ,    -0.841739136535585E-02 , 
  30.16000 ,     0.230018307889534E-01 ,     0.215252500432967E-01 ,    -0.802652506405932E-02 ,    -0.106503990114633E-01 ,    -0.718493345881041E-02 ,     0.142667354671436E-01 ,     0.107818331508086E-01 ,    -0.108527830651114E-01 ,    -0.308826587199240E-01 ,    -0.824859141383229E-02 , 
  30.17000 ,     0.275285353863132E-01 ,     0.210245068010417E-01 ,    -0.587311460713504E-02 ,    -0.747145161423281E-02 ,    -0.576078708955525E-02 ,     0.806716393948310E-02 ,     0.915880474503332E-02 ,    -0.755839608702496E-02 ,    -0.292519415144472E-01 ,    -0.750238688759066E-02 , 
  30.18000 ,     0.321863350229724E-01 ,     0.157896677889694E-01 ,    -0.330380982324021E-02 ,    -0.483237593501082E-02 ,    -0.383781418021533E-02 ,     0.677147170580164E-03 ,     0.621490372737257E-02 ,    -0.256830135026019E-02 ,    -0.287758694861107E-01 ,    -0.611358484505630E-02 , 
  30.19000 ,     0.365341276611551E-01 ,     0.679882024076817E-02 ,    -0.273886393783070E-03 ,    -0.288108556013532E-02 ,    -0.120992628948625E-02 ,    -0.675913606686830E-02 ,     0.242911396728514E-02 ,     0.384113918216758E-02 ,    -0.295479505442688E-01 ,    -0.417128547598557E-02 , 
  30.20000 ,     0.401736130056861E-01 ,    -0.398595898110495E-02 ,     0.327461911470799E-02 ,    -0.163132532028903E-02 ,     0.229081750462102E-02 ,    -0.131403831436683E-01 ,    -0.147350483157629E-02 ,     0.112432137844102E-01 ,    -0.313267106410154E-01 ,    -0.191404846465207E-02 , 
  30.21000 ,     0.428080260118210E-01 ,    -0.140945656915352E-01 ,     0.735268749426530E-02 ,    -0.995073249877147E-03 ,     0.672701331855593E-02 ,    -0.175994940087657E-01 ,    -0.469401462627490E-02 ,     0.191053778075771E-01 ,    -0.336206057345347E-01 ,     0.312926327359877E-03 , 
  30.22000 ,     0.442778591248473E-01 ,    -0.211625723521218E-01 ,     0.118702312642094E-01 ,    -0.834522050812097E-03 ,     0.120052173933305E-01 ,    -0.196380918344954E-01 ,    -0.655698672287192E-02 ,     0.268502669277065E-01 ,    -0.358358346696843E-01 ,     0.212997295305622E-02 , 
  30.23000 ,     0.445696638982647E-01 ,    -0.235279268906200E-01 ,     0.166083307004626E-01 ,    -0.101743178489226E-02 ,     0.178508387588021E-01 ,    -0.191824099880256E-01 ,    -0.668323135891585E-02 ,     0.339250070696883E-01 ,    -0.374459351066263E-01 ,     0.320813136818469E-02 , 
  30.24000 ,     0.437996619999692E-01 ,    -0.206584480183812E-01 ,     0.212302722151693E-01 ,    -0.145986957865183E-02 ,     0.238127749251635E-01 ,    -0.165560539661236E-01 ,    -0.509316724601891E-02 ,     0.398680357543167E-01 ,    -0.381369984927890E-01 ,     0.334710525569238E-02 , 
  30.25000 ,     0.421784822520277E-01 ,    -0.132993407115198E-01 ,     0.253320995805131E-01 ,    -0.214487981525848E-02 ,     0.292972076193246E-01 ,    -0.123820953287810E-01 ,    -0.221277775152427E-02 ,     0.443620861784814E-01 ,    -0.378895099233445E-01 ,     0.252686475754010E-02 , 
  30.26000 ,     0.399660218037729E-01 ,    -0.329997009938818E-02 ,     0.285210119269521E-01 ,    -0.311312899774526E-02 ,     0.336261982167961E-01 ,    -0.743998689223600E-02 ,     0.122179928406451E-02 ,     0.472638285824614E-01 ,    -0.369752447525157E-01 ,     0.919586059401671E-03 , 
  30.27000 ,     0.374258787327228E-01 ,     0.683989173601009E-02 ,     0.305006438027255E-01 ,    -0.442994075818984E-02 ,     0.361142102378894E-01 ,    -0.250948689234632E-02 ,     0.433945048315320E-02 ,     0.486047260208989E-01 ,    -0.358707031883416E-01 ,    -0.114214299820689E-02 , 
  30.28000 ,     0.347872419225469E-01 ,     0.145927091805555E-01 ,     0.311388955951405E-01 ,    -0.614007052791888E-02 ,     0.361543137142693E-01 ,     0.176672087472733E-02 ,     0.634688677972010E-02 ,     0.485631894215150E-01 ,    -0.351111442476582E-01 ,    -0.323450341137164E-02 , 
  30.29000 ,     0.322192111004020E-01 ,     0.180393983551755E-01 ,     0.304977372954274E-01 ,    -0.822517091946521E-02 ,     0.333052093392768E-01 ,     0.497697526833074E-02 ,     0.672663560182852E-02 ,     0.474139408868087E-01 ,    -0.351254306157645E-01 ,    -0.493360546332669E-02 , 
  30.30000 ,     0.298191434022684E-01 ,     0.163590801860227E-01 ,     0.288144362500363E-01 ,    -0.105781913829039E-01 ,     0.273699448344746E-01 ,     0.697776071289490E-02 ,     0.537052601633885E-02 ,     0.454652960169171E-01 ,    -0.360973437837568E-01 ,    -0.590775668014787E-02 , 
  30.31000 ,     0.276136527669930E-01 ,     0.100479781773754E-01 ,     0.264372673534446E-01 ,    -0.130041418553132E-01 ,     0.184570772369634E-01 ,     0.787354014158216E-02 ,     0.261419910299042E-02 ,     0.429977024276221E-01 ,    -0.378923075342089E-01 ,    -0.598945677774367E-02 , 
  30.32000 ,     0.255689573719425E-01 ,     0.810244027371182E-03 ,     0.237321344926528E-01 ,    -0.152490573125189E-01 ,     0.701518094159460E-02 ,     0.795048315515166E-02 ,    -0.837749941443741E-03 ,     0.402166224758271E-01 ,    -0.400712934607050E-01 ,    -0.521034871142854E-02 , 
  30.33000 ,     0.236066359770298E-01 ,    -0.885461327620366E-02 ,     0.209857761484075E-01 ,    -0.170507249178213E-01 ,    -0.616756618545975E-02 ,     0.758334622754765E-02 ,    -0.407939433862676E-02 ,     0.372296645957282E-01 ,    -0.419905495538114E-01 ,    -0.379099192466034E-02 , 
  30.34000 ,     0.216213747701892E-01 ,    -0.162669822601411E-01 ,     0.183334874829558E-01 ,    -0.181980804374310E-01 ,    -0.200049038034851E-01 ,     0.713796347966683E-02 ,    -0.622404957710653E-02 ,     0.340523717407286E-01 ,    -0.429627543113310E-01 ,    -0.208791457986337E-02 , 
  30.35000 ,     0.194985081987031E-01 ,    -0.192333204525948E-01 ,     0.157335824425304E-01 ,    -0.185830324628003E-01 ,    -0.331975190542676E-01 ,     0.689002361756361E-02 ,    -0.662438518023773E-02 ,     0.306404483396485E-01 ,    -0.424383262048272E-01 ,    -0.510398060438020E-03 , 
  30.36000 ,     0.171304825639001E-01 ,    -0.165982539601109E-01 ,     0.129983801336629E-01 ,    -0.182297870554066E-01 ,    -0.443584318738339E-01 ,     0.697499339735365E-02 ,    -0.503813852322177E-02 ,     0.269399307139596E-01 ,    -0.401594073898863E-01 ,     0.573547937088437E-03 , 
  30.37000 ,     0.144322564400872E-01 ,    -0.854556308310636E-02 ,     0.987552793487133E-02 ,    -0.172922746152064E-01 ,    -0.521687483681779E-01 ,     0.737588609430300E-02 ,    -0.169828072186996E-02 ,     0.229423268317261E-01 ,    -0.362452295293029E-01 ,     0.920209374652828E-03 , 
  30.38000 ,     0.113557785694214E-01 ,     0.342688559385099E-02 ,     0.615831312883949E-02 ,    -0.160186235034551E-01 ,    -0.555467715240194E-01 ,     0.794702935736320E-02 ,     0.273050238458802E-02 ,     0.187301461773773E-01 ,    -0.311846703883319E-01 ,     0.463206408036048E-03 , 
  30.39000 ,     0.790305219101082E-02 ,     0.168525158298374E-01 ,     0.179359391489454E-02 ,    -0.146905827468531E-01 ,    -0.538077674688284E-01 ,     0.846484700243972E-02 ,     0.729954915053461E-02 ,     0.144999598366409E-01 ,    -0.257354758595126E-01 ,    -0.675164735926969E-03 , 
  30.40000 ,     0.413621687391041E-02 ,     0.288769107839884E-01 ,    -0.304578678528367E-02 ,    -0.135529495328128E-01 ,    -0.467889518912995E-01 ,     0.869218785345894E-02 ,     0.109933218723919E-01 ,     0.105548827413196E-01 ,    -0.207537606262192E-01 ,    -0.221607218138275E-02 , 
  30.41000 ,     0.182072871822570E-03 ,     0.369316205432856E-01 ,    -0.794976898336156E-02 ,    -0.127514099981880E-01 ,    -0.349157860169725E-01 ,     0.844144790405407E-02 ,     0.129640864273990E-01 ,     0.726517198838118E-02 ,    -0.169957446231929E-01 ,    -0.379138882755624E-02 , 
  30.42000 ,    -0.377190984000540E-02 ,     0.393362420235292E-01 ,    -0.123314850698873E-01 ,    -0.122957241123239E-01 ,    -0.191920177050578E-01 ,     0.762345853217667E-02 ,     0.127281120887120E-01 ,     0.500302354601938E-02 ,    -0.149414155118705E-01 ,    -0.502966979204353E-02 , 
  30.43000 ,    -0.749241946588252E-02 ,     0.356829167853771E-01 ,    -0.155505417792426E-01 ,    -0.120591101416241E-01 ,    -0.110661327656808E-02 ,     0.627311057464677E-02 ,     0.102767353450521E-01 ,     0.406399923328124E-02 ,    -0.146848225890050E-01 ,    -0.564056810364927E-02 , 
  30.44000 ,    -0.107265421822671E-01 ,     0.269121533040467E-01 ,    -0.170721500519317E-01 ,    -0.118154748333472E-01 ,     0.175357357285217E-01 ,     0.454789669846589E-02 ,     0.607636947488803E-02 ,     0.459139804563365E-02 ,    -0.159191713385726E-01 ,    -0.547834271250323E-02 , 
  30.45000 ,    -0.132374084172815E-01 ,     0.150656600669326E-01 ,    -0.166228019686395E-01 ,    -0.113061287140821E-01 ,     0.348398820233802E-01 ,     0.270088208659620E-02 ,     0.958469861341791E-03 ,     0.652038511725350E-02 ,    -0.180209606501407E-01 ,    -0.457059885291063E-02 , 
  30.46000 ,    -0.148444266540431E-01 ,     0.278135206423679E-02 ,    -0.143005641007481E-01 ,    -0.103194367967430E-01 ,     0.490690442472020E-01 ,     0.103412891906992E-02 ,    -0.407306842415059E-02 ,     0.955560926302872E-02 ,    -0.202121861628781E-01 ,    -0.310697815769274E-02 , 
  30.47000 ,    -0.154610182109197E-01 ,    -0.734195224088135E-02 ,    -0.106063628798820E-01 ,    -0.876269701229252E-02 ,     0.588783922156409E-01 ,    -0.158319203384131E-03 ,    -0.807009840794615E-02 ,     0.131899416347622E-01 ,    -0.217596005119160E-01 ,    -0.139203466527134E-02 , 
  30.48000 ,    -0.151217928961713E-01 ,    -0.133527249765150E-01 ,    -0.638034219202323E-02 ,    -0.670663483986222E-02 ,     0.634948566061167E-01 ,    -0.647425216216484E-03 ,    -0.103491967401691E-01 ,     0.167640644009421E-01 ,    -0.221603616989712E-01 ,     0.225321158583149E-03 , 
  30.49000 ,    -0.139919238497800E-01 ,    -0.143799838040974E-01 ,    -0.265039095180264E-02 ,    -0.438914266435043E-02 ,     0.628121865241967E-01 ,    -0.315998231033995E-03 ,    -0.106322991279269E-01 ,     0.195585287473904E-01 ,    -0.212666673387374E-01 ,     0.142856147946634E-02 , 
  30.50000 ,    -0.123541705512118E-01 ,    -0.107899156611428E-01 ,    -0.422596869315347E-03 ,    -0.217482962770208E-02 ,     0.573841279665481E-01 ,     0.812901851781053E-03 ,    -0.908745634552310E-02 ,     0.209032359629893E-01 ,    -0.193174108874391E-01 ,     0.199866885285395E-02 , 
  30.51000 ,    -0.105731578501517E-01 ,    -0.403479955749835E-02 ,    -0.459836315962441E-03 ,    -0.478141914307528E-03 ,     0.483162994493676E-01 ,     0.257130673752578E-02 ,    -0.626316988378761E-02 ,     0.202854305720212E-01 ,    -0.168686194895154E-01 ,     0.185358176238620E-02 , 
  30.52000 ,    -0.904131640313849E-02 ,     0.375978096892922E-02 ,    -0.310045012753150E-02 ,     0.332563022144354E-03 ,     0.370755085143750E-01 ,     0.466703593580952E-02 ,    -0.293587593034129E-02 ,     0.174370162545223E-01 ,    -0.146404041803191E-01 ,     0.105478108772551E-02 , 
  30.53000 ,    -0.811524733086271E-02 ,     0.103593537071279E-01 ,    -0.816202597501602E-02 ,     0.270492613460258E-04 ,     0.252502357046134E-01 ,     0.672736512338655E-02 ,     0.891286267963806E-04 ,     0.123853753560678E-01 ,    -0.133197225012250E-01 ,    -0.217930715593393E-03 , 
  30.54000 ,    -0.805411777481920E-02 ,     0.139912549185026E-01 ,    -0.149569059588509E-01 ,    -0.142156266081501E-02 ,     0.143046949087096E-01 ,     0.835949284780333E-02 ,     0.217274817983542E-02 ,     0.545822825336194E-02 ,    -0.133698637566226E-01 ,    -0.171493256051882E-02 , 
  30.55000 ,    -0.897222675667822E-02 ,     0.137781770182401E-01 ,    -0.224203169063803E-01 ,    -0.381550133023591E-02 ,     0.536938357273571E-02 ,     0.921854225825302E-02 ,     0.298511826390619E-02 ,    -0.275882972432615E-02 ,    -0.148961841191492E-01 ,    -0.317513699352228E-02 , 
  30.56000 ,    -0.108157985009609E-01 ,     0.992908084334187E-02 ,    -0.293251308402407E-01 ,    -0.676194823082078E-02 ,    -0.896823017322212E-03 ,     0.907195088030002E-02 ,     0.256308331886310E-02 ,    -0.115051838968465E-01 ,    -0.176035221764764E-01 ,    -0.437950220877563E-02 , 
  30.57000 ,    -0.133696596808371E-01 ,     0.364572910855918E-02 ,    -0.345358506476208E-01 ,    -0.974833388754082E-02 ,    -0.435261396002806E-02 ,     0.784885518277470E-02 ,     0.127118226584894E-02 ,    -0.199545905104123E-01 ,    -0.208574526536898E-01 ,    -0.518752014480675E-02 , 
  30.58000 ,    -0.162935976533679E-01 ,    -0.322394550019209E-02 ,    -0.372439531124725E-01 ,    -0.122469620087925E-01 ,    -0.532616499996060E-02 ,     0.566472714416286E-02 ,    -0.319990571034742E-03 ,    -0.273329309739191E-01 ,    -0.238349910394831E-01 ,    -0.554991214493954E-02 , 
  30.59000 ,    -0.191821237449548E-01 ,    -0.869088873265780E-02 ,    -0.371300890813188E-01 ,    -0.138252234383882E-01 ,    -0.448922192624841E-02 ,     0.281504612665810E-02 ,    -0.160347559205553E-02 ,    -0.330251764807441E-01 ,    -0.257273148586405E-01 ,    -0.549752476535358E-02 , 
  30.60000 ,    -0.216364291195572E-01 ,    -0.111554533991844E-01 ,    -0.344153339706386E-01 ,    -0.142359476940703E-01 ,    -0.268382463637284E-02 ,    -0.263188136944446E-03 ,    -0.210770671291315E-02 ,    -0.366548199969097E-01 ,    -0.259434265639702E-01 ,    -0.511268279379873E-02 , 
  30.61000 ,    -0.233346587729382E-01 ,    -0.982684565545535E-02 ,    -0.297898561595005E-01 ,    -0.134668759520841E-01 ,    -0.739583813473439E-03 ,    -0.305752305562032E-02 ,    -0.162499989112084E-02 ,    -0.381242656002766E-01 ,    -0.242629809744582E-01 ,    -0.449339268195628E-02 , 
  30.62000 ,    -0.240868909067431E-01 ,    -0.492612453187560E-02 ,    -0.242367332710691E-01 ,    -0.117377951387819E-01 ,     0.681399573813420E-03 ,    -0.506362872410494E-02 ,    -0.263768183120401E-03 ,    -0.376116546492639E-01 ,    -0.208989822610810E-01 ,    -0.372179768854913E-02 , 
  30.63000 ,    -0.238643871911647E-01 ,     0.237519556424392E-02 ,    -0.187939872827202E-01 ,    -0.944624235005478E-02 ,     0.118350399036282E-02 ,    -0.587222583411032E-02 ,     0.158786103538918E-02 ,    -0.355270203172702E-01 ,    -0.164536056400385E-01 ,    -0.284604244444145E-02 , 
  30.64000 ,    -0.227980968051665E-01 ,     0.102603982854812E-01 ,    -0.143128960381499E-01 ,    -0.707485759112585E-02 ,     0.666224591619783E-03 ,    -0.524353138530958E-02 ,     0.337578002419713E-02 ,    -0.324371596774666E-01 ,    -0.117773236279678E-01 ,    -0.187996886638646E-02 , 
  30.65000 ,    -0.211478527000197E-01 ,     0.167342595565423E-01 ,    -0.112714218105559E-01 ,    -0.508245534410738E-02 ,    -0.715257224770896E-03 ,    -0.315471483178572E-02 ,     0.453941151835105E-02 ,    -0.289731047413949E-01 ,    -0.776598881423501E-02 ,    -0.819252984339299E-03 , 
  30.66000 ,    -0.192497429642314E-01 ,     0.201291930234882E-01 ,    -0.968782029750362E-02 ,    -0.380450616907944E-02 ,    -0.264037945765389E-02 ,     0.189795015325542E-03 ,     0.467357713977228E-02 ,    -0.257359018350313E-01 ,    -0.514632048025187E-02 ,     0.332621731749034E-03 , 
  30.67000 ,    -0.174534149255133E-01 ,     0.195212708634294E-01 ,    -0.915443676197650E-02 ,    -0.338610030333995E-02 ,    -0.473714911251273E-02 ,     0.438859513653684E-02 ,     0.364894484492380E-02 ,    -0.232154382184999E-01 ,    -0.430332642939144E-02 ,     0.153829912399098E-02 , 
  30.68000 ,    -0.160626285586624E-01 ,     0.149522572979395E-01 ,    -0.898150903884038E-02 ,    -0.376228135139340E-02 ,    -0.668945076676895E-02 ,     0.890978315629956E-02 ,     0.165841387018503E-02 ,    -0.217336641999536E-01 ,    -0.519275038699190E-02 ,     0.271032655052996E-02 , 
  30.69000 ,    -0.152909109281833E-01 ,     0.740554566286070E-02 ,    -0.841299249669764E-02 ,    -0.468893813269696E-02 ,    -0.831175392177230E-02 ,     0.131818469605761E-01 ,    -0.823536927302768E-03 ,    -0.214185326027383E-01 ,    -0.736028900720451E-02 ,     0.371189637788172E-02 , 
  30.70000 ,    -0.152400789193647E-01 ,    -0.145213279695858E-02 ,    -0.685800583013886E-02 ,    -0.581513434557176E-02 ,    -0.957559501654717E-02 ,     0.166919135899910E-01 ,    -0.315847401186861E-02 ,    -0.222093325219431E-01 ,    -0.100624625093702E-01 ,     0.437665920906212E-02 , 
  30.71000 ,    -0.159037121912075E-01 ,    -0.969186164407977E-02 ,    -0.407719919771906E-02 ,    -0.677787796067798E-02 ,    -0.105857902907975E-01 ,     0.190723742071535E-01 ,    -0.470814959077685E-02 ,    -0.238888778982800E-01 ,    -0.124584451795270E-01 ,     0.454389897246449E-02 , 
  30.72000 ,    -0.171917590921917E-01 ,    -0.155953970412409E-01 ,    -0.274403053354943E-03 ,    -0.729529674728507E-02 ,    -0.115176873396579E-01 ,     0.201589080437718E-01 ,    -0.500225777271472E-02 ,    -0.261341077007300E-01 ,    -0.138243408984254E-01 ,     0.410038709045102E-02 , 
  30.73000 ,    -0.189677640326318E-01 ,    -0.180583411456372E-01 ,     0.393228763167796E-02 ,    -0.723517867294388E-02 ,    -0.125365635290106E-01 ,     0.200085894480955E-01 ,    -0.386565463977416E-02 ,    -0.285746366430325E-01 ,    -0.137358331400917E-01 ,     0.301753166873837E-02 , 
  30.74000 ,    -0.210878216368817E-01 ,    -0.168235736393038E-01 ,     0.765515751219164E-02 ,    -0.664252769885745E-02 ,    -0.137241666909606E-01 ,     0.188749566332043E-01 ,    -0.147116215458328E-02 ,    -0.308488455217683E-01 ,    -0.121732468798744E-01 ,     0.137283156059161E-02 , 
  30.75000 ,    -0.234308159568663E-01 ,    -0.124915630905745E-01 ,     0.996250075080306E-02 ,    -0.572042806006233E-02 ,    -0.150345348215434E-01 ,     0.171459049767227E-01 ,     0.169677918471437E-02 ,    -0.326490066102995E-01 ,    -0.952276626704610E-02 ,    -0.651876107269107E-03 , 
  30.76000 ,    -0.259126099884614E-01 ,    -0.631351696027592E-02 ,     0.101289238984673E-01 ,    -0.477038482763439E-02 ,    -0.162925101647995E-01 ,     0.152580597501477E-01 ,     0.495927337255963E-02 ,    -0.337501650026538E-01 ,    -0.647385494750904E-02 ,    -0.279717382827977E-02 , 
  30.77000 ,    -0.284817701279428E-01 ,     0.170423876341112E-03 ,     0.784633478127534E-02 ,    -0.410841820675220E-02 ,    -0.172361404243504E-01 ,     0.136061205089413E-01 ,     0.761158238166341E-02 ,    -0.340213020801745E-01 ,    -0.383915993515117E-02 ,    -0.477315298933066E-02 , 
  30.78000 ,    -0.310998514836044E-01 ,     0.554722986703144E-02 ,     0.333998979264097E-02 ,    -0.397901463165923E-02 ,    -0.175916711233309E-01 ,     0.124664320519959E-01 ,     0.910028319723804E-02 ,    -0.334209024143346E-01 ,    -0.234270904424862E-02 ,    -0.631663680058616E-02 , 
  30.79000 ,    -0.337138154853600E-01 ,     0.888950820951251E-02 ,    -0.264349472793017E-02 ,    -0.448916893860304E-02 ,    -0.171603669734797E-01 ,     0.119505289712908E-01 ,     0.916353117077039E-02 ,    -0.319817412511875E-01 ,    -0.243011308238127E-02 ,    -0.724525804480560E-02 , 
  30.80000 ,    -0.362306105954395E-01 ,     0.996351593607557E-02 ,    -0.897798948749679E-02 ,    -0.557923259908294E-02 ,    -0.158924650411577E-01 ,     0.119974164129788E-01 ,     0.789816479944193E-02 ,    -0.297910423072447E-01 ,    -0.414879171757821E-02 ,    -0.749535179834537E-02 , 
  30.81000 ,    -0.385036562190694E-01 ,     0.923668322522497E-02 ,    -0.143990573280106E-01 ,    -0.703758629345767E-02 ,    -0.139262476564565E-01 ,     0.124044998807328E-01 ,     0.573594091162459E-02 ,    -0.269719630167774E-01 ,    -0.712843874068874E-02 ,    -0.713420345213161E-02 , 
  30.82000 ,    -0.403379618098318E-01 ,     0.769005394503596E-02 ,    -0.177886825247631E-01 ,    -0.855479675517862E-02 ,    -0.115789132728972E-01 ,     0.128884149662276E-01 ,     0.333438482425979E-02 ,    -0.236708041481468E-01 ,    -0.106665727387157E-01 ,    -0.634326104045146E-02 , 
  30.83000 ,    -0.415156149498518E-01 ,     0.649381905894817E-02 ,    -0.184357331940840E-01 ,    -0.980280854178294E-02 ,    -0.928844214057455E-02 ,     0.131605405941835E-01 ,     0.140963376502200E-02 ,    -0.200518468691182E-01 ,    -0.138975266116277E-01 ,    -0.537596376788592E-02 , 
  30.84000 ,    -0.418376313954502E-01 ,     0.664018681173939E-02 ,    -0.162089114787069E-01 ,    -0.105184243924299E-01 ,    -0.751880025163020E-02 ,     0.129991841769285E-01 ,     0.553620828866656E-03 ,    -0.162989091765959E-01 ,    -0.160023158044071E-01 ,    -0.450006737161985E-02 , 
  30.85000 ,    -0.411731396306183E-01 ,     0.863774361503915E-02 ,    -0.115990557440027E-01 ,    -0.105694107562381E-01 ,    -0.665117741975729E-02 ,     0.123018949795609E-01 ,     0.108213174044498E-02 ,    -0.126202560746129E-01 ,    -0.164067501853995E-01 ,    -0.393816194821549E-02 , 
  30.86000 ,    -0.395038896776802E-01 ,     0.123528496126465E-01 ,    -0.561853198273955E-02 ,    -0.998621042408077E-02 ,    -0.688873819675581E-02 ,     0.111066566628484E-01 ,     0.295256396915044E-02 ,    -0.925198227995969E-02 ,    -0.149184079109367E-01 ,    -0.382048568875285E-02 , 
  30.87000 ,    -0.369519737128421E-01 ,     0.170417881611470E-01 ,     0.420404820945745E-03 ,    -0.895121530191271E-02 ,    -0.820016728110202E-02 ,     0.957848015051489E-02 ,     0.577256561309517E-02 ,    -0.645479650028309E-02 ,    -0.117687727951313E-01 ,    -0.416101427481998E-02 , 
  30.88000 ,    -0.337815773334705E-01 ,     0.215638534988008E-01 ,     0.519732415850778E-02 ,    -0.774852084024215E-02 ,    -0.103184552195614E-01 ,     0.796623645072227E-02 ,     0.889761830916575E-02 ,    -0.450036925759368E-02 ,    -0.755090780076320E-02 ,    -0.486193404153865E-02 , 
  30.89000 ,    -0.303709587717686E-01 ,     0.247149135910269E-01 ,     0.767757055991005E-02 ,    -0.668723205721187E-02 ,    -0.127979407703677E-01 ,     0.654141368722737E-02 ,     0.115929478497625E-01 ,    -0.364584413067271E-02 ,    -0.306935353930942E-02 ,    -0.574448195080514E-02 , 
  30.90000 ,    -0.271574834232316E-01 ,     0.255870010091976E-01 ,     0.734006194879914E-02 ,    -0.601813517376688E-02 ,    -0.151178763822711E-01 ,     0.553423806384747E-02 ,     0.132186920835979E-01 ,    -0.409825820321929E-02 ,     0.859170645164889E-03 ,    -0.659757969275277E-02 , 
  30.91000 ,    -0.245648966196155E-01 ,     0.238514312316585E-01 ,     0.428645300435278E-02 ,    -0.586519404310571E-02 ,    -0.168084196339298E-01 ,     0.508245188315850E-02 ,     0.133912417277382E-01 ,    -0.597378843199081E-02 ,     0.360373001921439E-02 ,    -0.723138354029702E-02 , 
  30.92000 ,    -0.229266019465075E-01 ,     0.198831051329255E-01 ,    -0.792370566394097E-03 ,    -0.618949600195011E-02 ,    -0.175681962781129E-01 ,     0.520417154858728E-02 ,     0.120796515346088E-01 ,    -0.925920291316785E-02 ,     0.486619492258305E-02 ,    -0.752191846334064E-02 , 
  30.93000 ,    -0.224204133742994E-01 ,     0.146866958313335E-01 ,    -0.678249468968562E-02 ,    -0.679497572921515E-02 ,    -0.173433428363890E-01 ,     0.579975976932365E-02 ,     0.961249437430418E-02 ,    -0.137840178228098E-01 ,     0.474117567651727E-02 ,    -0.743560042198993E-02 , 
  30.94000 ,    -0.230286040362189E-01 ,     0.963982677432530E-02 ,    -0.124046573753616E-01 ,    -0.737463302493910E-02 ,    -0.163463097483660E-01 ,     0.668027022725796E-02 ,     0.659331855094016E-02 ,    -0.192112520357513E-01 ,     0.367521005064723E-02 ,    -0.702797904390762E-02 , 
  30.95000 ,    -0.245323803455326E-01 ,     0.611945739391974E-02 ,    -0.165012851299880E-01 ,    -0.758574520371597E-02 ,    -0.150068839221139E-01 ,     0.761366041804187E-02 ,     0.374617310939736E-02 ,    -0.250522816435783E-01 ,     0.233725289842255E-02 ,    -0.641800337840522E-02 , 
  30.96000 ,    -0.265431581431145E-01 ,     0.511161106800311E-02 ,    -0.182851832910933E-01 ,    -0.713534296450391E-02 ,    -0.138645612067498E-01 ,     0.837619581559712E-02 ,     0.173055064301333E-02 ,    -0.307074484824532E-01 ,     0.143489970619528E-02 ,    -0.574569426843268E-02 , 
  30.97000 ,    -0.285656625606053E-01 ,     0.691189726659892E-02 ,    -0.174930742925730E-01 ,    -0.585477013466560E-02 ,    -0.134265226448934E-01 ,     0.879613716733688E-02 ,     0.972996592129913E-03 ,    -0.355294243443737E-01 ,     0.152416912506157E-02 ,    -0.512556041173128E-02 , 
